preds;Attrition_Flag;Customer_Age;Education_Level;Income_Category;Card_Category;Credit_Limit;Avg_Utilization_Ratio;Gender
Client desabonne;Client desabonne;45;Graduate;$60K - $80K;Blue;6784.0;0.131;M
Client desabonne;Client desabonne;35;High School;$60K - $80K;Blue;19127.0;0.098;M
Client desabonne;Client desabonne;55;College;$120K +;Blue;32641.0;0.048;M
Client desabonne;Client desabonne;61;Uneducated;$40K - $60K;Blue;1438.3;0.589;M
Client desabonne;Client desabonne;37;Graduate;Less than $40K;Blue;2417.0;0.7979999999999999;F
Client desabonne;Client desabonne;47;College;$120K +;Blue;17603.0;0.06;M
Client desabonne;Client desabonne;55;Graduate;$40K - $60K;Blue;2894.0;0.718;F
Client desabonne;Client desabonne;37;Post-Graduate;$80K - $120K;Blue;16730.0;0.11699999999999999;M
Client desabonne;Client desabonne;36;College;Less than $40K;Blue;3282.0;0.562;F
Client desabonne;Client desabonne;26;High School;$60K - $80K;Blue;1672.0;0.5720000000000001;M
Client desabonne;Client desabonne;45;Graduate;Less than $40K;Blue;8121.0;0.196;F
Client desabonne;Client desabonne;60;Post-Graduate;$60K - $80K;Blue;3182.0;0.606;M
Client desabonne;Client abonne;30;Post-Graduate;Less than $40K;Blue;5061.0;0.0;M
Client desabonne;Client desabonne;39;High School;$60K - $80K;Blue;6224.0;0.305;M
Client desabonne;Client desabonne;48;College;Less than $40K;Blue;2464.0;0.758;F
Client desabonne;Client desabonne;39;Graduate;$60K - $80K;Blue;3477.0;0.539;M
Client desabonne;Client desabonne;38;Graduate;$80K - $120K;Blue;3242.0;0.64;M
Client desabonne;Client desabonne;47;High School;$120K +;Blue;27858.0;0.047;M
Client desabonne;Client desabonne;26;Graduate;Less than $40K;Blue;1438.3;0.344;M
Client abonne;Client desabonne;49;College;$120K +;Blue;34516.0;0.0;M
Client desabonne;Client desabonne;38;High School;$80K - $120K;Blue;6361.0;0.109;M
Client desabonne;Client desabonne;30;Graduate;Less than $40K;Blue;2490.0;0.0;M
Client desabonne;Client desabonne;53;High School;$120K +;Blue;14057.0;0.11800000000000001;M
Client desabonne;Client desabonne;35;Uneducated;$60K - $80K;Blue;7766.0;0.165;M
Client desabonne;Client desabonne;40;Uneducated;$40K - $60K;Silver;21308.0;0.026000000000000002;M
Client desabonne;Client desabonne;30;High School;$60K - $80K;Blue;4516.0;0.499;M
Client desabonne;Client desabonne;42;College;$40K - $60K;Blue;5424.0;0.33399999999999996;F
Client desabonne;Client desabonne;62;Graduate;Less than $40K;Blue;1764.0;0.873;F
Client abonne;Client abonne;50;Post-Graduate;$40K - $60K;Blue;1493.0;0.624;F
Client desabonne;Client desabonne;56;College;$120K +;Blue;17539.0;0.14400000000000002;M
Client desabonne;Client desabonne;45;Graduate;$80K - $120K;Silver;34516.0;0.0;M
Client desabonne;Client desabonne;35;Uneducated;Less than $40K;Blue;2149.0;0.52;F
Client desabonne;Client desabonne;57;Graduate;Less than $40K;Blue;6256.0;0.245;F
Client abonne;Client abonne;43;Graduate;Less than $40K;Blue;4075.0;0.48700000000000004;F
Client desabonne;Client desabonne;53;Graduate;$80K - $120K;Blue;7290.0;0.295;M
Client desabonne;Client desabonne;50;College;$60K - $80K;Blue;5965.0;0.115;M
Client desabonne;Client desabonne;30;High School;$120K +;Blue;9007.0;0.218;M
Client desabonne;Client desabonne;37;Graduate;Less than $40K;Blue;6077.0;0.23;F
Client desabonne;Client desabonne;37;Doctorate;$40K - $60K;Blue;1808.0;0.5579999999999999;M
Client desabonne;Client desabonne;45;Graduate;$80K - $120K;Blue;12810.0;0.0;M
Client desabonne;Client desabonne;63;College;$40K - $60K;Blue;3118.0;0.49;F
Client desabonne;Client desabonne;43;Graduate;$60K - $80K;Blue;20013.0;0.046;M
Client desabonne;Client desabonne;53;Graduate;$60K - $80K;Blue;1973.0;0.6709999999999999;M
Client desabonne;Client desabonne;36;High School;$60K - $80K;Blue;4108.0;0.40399999999999997;M
Client desabonne;Client desabonne;51;High School;$120K +;Blue;20741.0;0.121;M
Client desabonne;Client desabonne;36;Graduate;$80K - $120K;Blue;16335.0;0.055;M
Client desabonne;Client desabonne;34;Graduate;Less than $40K;Blue;5712.0;0.342;F
Client desabonne;Client desabonne;57;Doctorate;$60K - $80K;Blue;5335.0;0.226;M
Client desabonne;Client desabonne;29;Uneducated;$60K - $80K;Blue;8592.0;0.14;M
Client desabonne;Client desabonne;37;Post-Graduate;Less than $40K;Blue;1910.0;0.609;F
Client desabonne;Client desabonne;53;College;Less than $40K;Blue;6210.0;0.174;F
Client desabonne;Client desabonne;36;College;$40K - $60K;Blue;2220.0;0.602;M
Client desabonne;Client desabonne;53;Graduate;$60K - $80K;Blue;3539.0;0.711;M
Client desabonne;Client desabonne;52;Graduate;$120K +;Blue;9274.0;0.226;M
Client desabonne;Client desabonne;35;Uneducated;Less than $40K;Blue;3187.0;0.79;F
Client abonne;Client abonne;37;Graduate;Less than $40K;Blue;2802.0;0.878;F
Client desabonne;Client desabonne;50;Uneducated;$60K - $80K;Blue;2334.0;0.303;M
Client desabonne;Client desabonne;65;Graduate;Less than $40K;Blue;1438.3;0.0;F
Client desabonne;Client desabonne;40;Graduate;$80K - $120K;Silver;34516.0;0.028999999999999998;M
Client desabonne;Client desabonne;39;High School;$60K - $80K;Blue;11906.0;0.171;M
Client desabonne;Client desabonne;36;Uneducated;$60K - $80K;Blue;2224.0;0.797;M
Client desabonne;Client desabonne;35;Graduate;$40K - $60K;Blue;3454.0;0.46399999999999997;F
Client desabonne;Client desabonne;37;High School;Less than $40K;Blue;5723.0;0.327;F
Client desabonne;Client desabonne;39;College;$80K - $120K;Blue;4061.0;0.43700000000000006;M
Client desabonne;Client desabonne;65;College;Less than $40K;Blue;4189.0;0.0;M
Client desabonne;Client desabonne;38;Graduate;Less than $40K;Blue;2228.0;0.7709999999999999;F
Client abonne;Client abonne;36;Graduate;Less than $40K;Blue;3261.0;0.772;F
Client desabonne;Client desabonne;40;Graduate;Less than $40K;Blue;8014.0;0.175;F
Client desabonne;Client desabonne;35;College;$40K - $60K;Blue;10980.0;0.157;F
Client desabonne;Client desabonne;54;Post-Graduate;$120K +;Blue;3092.0;0.7;M
Client desabonne;Client desabonne;40;Graduate;$80K - $120K;Blue;14315.0;0.048;M
Client desabonne;Client desabonne;59;Uneducated;$40K - $60K;Blue;1648.0;0.605;M
Client abonne;Client abonne;26;High School;$40K - $60K;Blue;1730.0;0.934;F
Client desabonne;Client desabonne;46;High School;$60K - $80K;Blue;13768.0;0.055;M
Client desabonne;Client desabonne;38;Graduate;$40K - $60K;Blue;1705.0;0.0;M
Client desabonne;Client desabonne;31;Graduate;$60K - $80K;Blue;8673.0;0.0;M
Client desabonne;Client desabonne;35;High School;$60K - $80K;Blue;6391.0;0.363;M
Client desabonne;Client desabonne;56;Uneducated;$80K - $120K;Blue;11102.0;0.175;M
Client desabonne;Client desabonne;34;College;$80K - $120K;Blue;24765.0;0.081;M
Client desabonne;Client desabonne;42;Doctorate;$80K - $120K;Blue;31864.0;0.0;M
Client desabonne;Client desabonne;29;College;$60K - $80K;Blue;5346.0;0.0;M
Client desabonne;Client desabonne;32;Graduate;$40K - $60K;Blue;2801.0;0.526;M
Client desabonne;Client desabonne;37;High School;Less than $40K;Blue;3148.0;0.0;F
Client desabonne;Client desabonne;38;Graduate;$80K - $120K;Blue;7535.0;0.33399999999999996;M
Client abonne;Client abonne;52;High School;$60K - $80K;Silver;33180.0;0.015;M
Client desabonne;Client desabonne;62;Graduate;Less than $40K;Blue;2986.0;0.547;F
Client desabonne;Client desabonne;36;Graduate;$60K - $80K;Blue;2601.0;0.6990000000000001;M
Client desabonne;Client desabonne;54;College;$80K - $120K;Blue;3380.0;0.49;M
Client desabonne;Client desabonne;27;High School;$60K - $80K;Blue;2730.0;0.495;M
Client desabonne;Client abonne;26;High School;$40K - $60K;Blue;3324.0;0.0;M
Client desabonne;Client desabonne;56;Graduate;Less than $40K;Blue;2665.0;0.6920000000000001;F
Client desabonne;Client desabonne;60;Graduate;$40K - $60K;Blue;5015.0;0.409;F
Client desabonne;Client desabonne;54;Graduate;$60K - $80K;Blue;6905.0;0.33399999999999996;M
Client desabonne;Client desabonne;33;College;$80K - $120K;Blue;19136.0;0.084;M
Client desabonne;Client desabonne;35;Graduate;$60K - $80K;Blue;7453.0;0.0;M
Client desabonne;Client desabonne;29;College;Less than $40K;Blue;4945.0;0.0;F
Client desabonne;Client abonne;33;Graduate;$120K +;Blue;27992.0;0.0;M
Client desabonne;Client desabonne;34;Graduate;$40K - $60K;Blue;3735.0;0.344;M
Client desabonne;Client desabonne;38;High School;$80K - $120K;Blue;6162.0;0.153;M
Client desabonne;Client desabonne;42;High School;$60K - $80K;Blue;3337.0;0.23800000000000002;M
Client desabonne;Client desabonne;55;Graduate;$40K - $60K;Blue;2205.0;0.606;M
Client desabonne;Client desabonne;62;High School;$40K - $60K;Blue;4450.0;0.324;M
Client desabonne;Client desabonne;39;Uneducated;$40K - $60K;Blue;4323.0;0.293;M
Client desabonne;Client desabonne;56;College;$80K - $120K;Blue;4145.0;0.354;M
Client desabonne;Client desabonne;36;Graduate;Less than $40K;Blue;2032.0;0.494;M
Client desabonne;Client desabonne;29;College;$80K - $120K;Blue;7010.0;0.3;M
Client desabonne;Client desabonne;57;High School;$120K +;Blue;3205.0;0.47700000000000004;M
Client desabonne;Client desabonne;51;Graduate;$40K - $60K;Blue;5930.0;0.0;F
Client desabonne;Client desabonne;56;Graduate;Less than $40K;Blue;2235.0;0.0;F
Client desabonne;Client desabonne;26;College;$40K - $60K;Blue;2047.0;0.584;M
Client desabonne;Client desabonne;53;Graduate;$40K - $60K;Blue;2636.0;0.894;F
Client desabonne;Client desabonne;41;Graduate;$40K - $60K;Blue;6425.0;0.142;M
Client desabonne;Client desabonne;26;Post-Graduate;Less than $40K;Blue;2902.0;0.575;F
Client desabonne;Client desabonne;51;College;Less than $40K;Blue;4002.0;0.41700000000000004;F
Client desabonne;Client desabonne;34;Graduate;$60K - $80K;Blue;5175.0;0.18899999999999997;M
Client desabonne;Client desabonne;52;High School;$80K - $120K;Blue;31258.0;0.049;M
Client desabonne;Client desabonne;54;Graduate;Less than $40K;Blue;2683.0;0.623;F
Client abonne;Client abonne;37;College;$80K - $120K;Blue;11638.0;0.08;M
Client desabonne;Client desabonne;55;Doctorate;$80K - $120K;Blue;8276.0;0.20199999999999999;M
Client desabonne;Client desabonne;37;High School;Less than $40K;Blue;2352.0;0.0;F
Client desabonne;Client desabonne;30;Graduate;$60K - $80K;Blue;11371.0;0.08900000000000001;M
Client desabonne;Client desabonne;36;Graduate;$80K - $120K;Silver;34516.0;0.045;M
Client desabonne;Client desabonne;39;Graduate;$40K - $60K;Blue;6690.0;0.282;M
Client desabonne;Client desabonne;34;Graduate;Less than $40K;Blue;4439.0;0.19;M
Client desabonne;Client desabonne;47;High School;$60K - $80K;Blue;5344.0;0.29600000000000004;M
Client desabonne;Client desabonne;42;High School;$80K - $120K;Blue;27310.0;0.0;M
Client desabonne;Client desabonne;61;Graduate;$40K - $60K;Blue;2531.0;0.932;M
Client desabonne;Client desabonne;31;College;$40K - $60K;Blue;9096.0;0.0;M
Client abonne;Client abonne;40;College;$80K - $120K;Silver;34516.0;0.0;M
Client desabonne;Client desabonne;54;Graduate;Less than $40K;Blue;5399.0;0.319;F
Client desabonne;Client desabonne;31;Graduate;Less than $40K;Blue;6315.0;0.207;F
Client desabonne;Client desabonne;38;Graduate;$80K - $120K;Blue;3946.0;0.602;M
Client desabonne;Client desabonne;57;Uneducated;$40K - $60K;Blue;12291.0;0.18600000000000003;M
Client desabonne;Client desabonne;63;Graduate;$40K - $60K;Blue;3067.0;0.611;F
Client desabonne;Client desabonne;42;Post-Graduate;Less than $40K;Blue;1438.3;0.469;F
Client desabonne;Client desabonne;61;Doctorate;$40K - $60K;Blue;8633.0;0.292;F
Client abonne;Client abonne;61;Graduate;$120K +;Blue;11374.0;0.221;M
Client desabonne;Client desabonne;35;College;$60K - $80K;Blue;6921.0;0.312;M
Client desabonne;Client desabonne;57;Graduate;$80K - $120K;Blue;2564.0;0.9279999999999999;M
Client desabonne;Client desabonne;53;Graduate;$80K - $120K;Blue;1826.0;0.484;M
Client desabonne;Client desabonne;35;Graduate;Less than $40K;Blue;2926.0;0.46;F
Client desabonne;Client desabonne;47;High School;$40K - $60K;Blue;7061.0;0.257;F
Client desabonne;Client desabonne;38;Graduate;$80K - $120K;Blue;9620.0;0.21100000000000002;M
Client desabonne;Client desabonne;26;High School;Less than $40K;Blue;2539.0;0.852;F
Client desabonne;Client desabonne;57;Graduate;Less than $40K;Blue;3451.0;0.0;M
Client desabonne;Client desabonne;39;Graduate;$120K +;Blue;5764.0;0.265;M
Client desabonne;Client desabonne;35;Uneducated;$60K - $80K;Blue;18278.0;0.0;M
Client desabonne;Client desabonne;38;Graduate;$80K - $120K;Blue;16059.0;0.038;M
Client desabonne;Client desabonne;36;Uneducated;$40K - $60K;Blue;3152.0;0.63;M
Client abonne;Client abonne;39;College;$80K - $120K;Blue;12464.0;0.0;M
Client desabonne;Client desabonne;28;High School;Less than $40K;Blue;1950.0;0.0;M
Client desabonne;Client desabonne;65;Graduate;Less than $40K;Blue;7478.0;0.0;F
Client abonne;Client desabonne;26;Uneducated;Less than $40K;Blue;1438.3;0.0;F
Client desabonne;Client desabonne;28;Graduate;Less than $40K;Blue;1707.0;0.698;M
Client desabonne;Client desabonne;31;Uneducated;Less than $40K;Blue;2370.0;0.7170000000000001;F
Client desabonne;Client desabonne;57;Post-Graduate;$60K - $80K;Blue;3478.0;0.7240000000000001;M
Client desabonne;Client desabonne;43;High School;$40K - $60K;Blue;1539.0;0.643;M
Client abonne;Client abonne;26;Uneducated;Less than $40K;Blue;1438.3;0.0;F
Client desabonne;Client desabonne;39;High School;$40K - $60K;Blue;3142.0;0.522;F
Client desabonne;Client desabonne;52;Uneducated;$40K - $60K;Blue;1438.3;0.0;F
Client desabonne;Client desabonne;33;Graduate;$80K - $120K;Blue;13206.0;0.07;M
Client desabonne;Client desabonne;53;High School;$60K - $80K;Blue;2480.0;0.545;M
Client desabonne;Client desabonne;65;Graduate;Less than $40K;Blue;4460.0;0.28300000000000003;F
Client desabonne;Client desabonne;33;Uneducated;Less than $40K;Blue;1544.0;0.0;F
Client desabonne;Client desabonne;52;High School;$60K - $80K;Blue;4153.0;0.0;M
Client desabonne;Client desabonne;37;Graduate;Less than $40K;Blue;3685.0;0.379;F
Client desabonne;Client desabonne;56;Graduate;$120K +;Blue;8902.0;0.217;M
Client desabonne;Client desabonne;35;Uneducated;$120K +;Blue;2944.0;0.542;M
Client desabonne;Client desabonne;58;Graduate;Less than $40K;Blue;2232.0;0.35200000000000004;F
Client desabonne;Client desabonne;37;Uneducated;$80K - $120K;Blue;23622.0;0.049;M
Client desabonne;Client desabonne;53;Uneducated;$40K - $60K;Blue;3326.0;0.434;M
Client desabonne;Client desabonne;38;Uneducated;$40K - $60K;Blue;6116.0;0.278;M
Client desabonne;Client desabonne;38;Uneducated;$80K - $120K;Blue;11352.0;0.0;M
Client desabonne;Client desabonne;43;Uneducated;Less than $40K;Blue;4138.0;0.155;F
Client desabonne;Client desabonne;36;College;$80K - $120K;Blue;8374.0;0.256;M
Client desabonne;Client desabonne;38;Uneducated;Less than $40K;Blue;7049.0;0.0;F
Client desabonne;Client desabonne;37;Graduate;$40K - $60K;Blue;3851.0;0.44;M
Client desabonne;Client desabonne;37;College;$60K - $80K;Blue;15936.0;0.052000000000000005;M
Client desabonne;Client desabonne;29;Uneducated;Less than $40K;Blue;2926.0;0.0;F
Client desabonne;Client desabonne;51;High School;$60K - $80K;Blue;10305.0;0.067;M
Client desabonne;Client desabonne;54;College;$60K - $80K;Blue;2987.0;0.843;M
Client desabonne;Client desabonne;35;High School;$80K - $120K;Gold;34516.0;0.057;M
Client desabonne;Client desabonne;38;College;$40K - $60K;Blue;6275.0;0.252;F
Client desabonne;Client desabonne;33;High School;Less than $40K;Blue;7185.0;0.0;F
Client desabonne;Client desabonne;45;Uneducated;Less than $40K;Blue;3281.0;0.598;F
Client desabonne;Client desabonne;61;Graduate;$40K - $60K;Blue;3077.0;0.535;M
Client desabonne;Client desabonne;33;Uneducated;Less than $40K;Blue;2042.0;0.9129999999999999;F
Client desabonne;Client desabonne;55;High School;$60K - $80K;Blue;2001.0;0.7759999999999999;M
Client desabonne;Client desabonne;34;Graduate;Less than $40K;Blue;3625.0;0.6940000000000001;F
Client desabonne;Client desabonne;58;High School;$40K - $60K;Blue;7803.0;0.242;M
Client desabonne;Client desabonne;38;Graduate;Less than $40K;Blue;5951.0;0.28600000000000003;F
Client abonne;Client abonne;59;College;$120K +;Blue;15796.0;0.051;M
Client desabonne;Client desabonne;55;High School;$60K - $80K;Blue;5381.0;0.0;M
Client desabonne;Client desabonne;63;Graduate;$60K - $80K;Blue;3556.0;0.708;M
Client desabonne;Client desabonne;60;High School;Less than $40K;Blue;2661.0;0.551;M
Client desabonne;Client desabonne;53;Uneducated;Less than $40K;Blue;3506.0;0.401;F
Client desabonne;Client desabonne;35;High School;$60K - $80K;Blue;2066.0;0.8220000000000001;M
Client desabonne;Client desabonne;58;Graduate;Less than $40K;Blue;2774.0;0.0;M
Client desabonne;Client desabonne;53;Graduate;$80K - $120K;Blue;11329.0;0.10400000000000001;M
Client desabonne;Client desabonne;59;Doctorate;$60K - $80K;Blue;9055.0;0.172;M
Client desabonne;Client desabonne;37;High School;$120K +;Blue;17393.0;0.081;M
Client desabonne;Client desabonne;50;High School;Less than $40K;Blue;5908.0;0.0;F
Client desabonne;Client desabonne;35;Uneducated;Less than $40K;Blue;5825.0;0.312;F
Client desabonne;Client desabonne;28;Post-Graduate;$40K - $60K;Blue;3665.0;0.0;M
Client desabonne;Client desabonne;37;Uneducated;$80K - $120K;Blue;3797.0;0.375;M
Client desabonne;Client desabonne;39;Graduate;$40K - $60K;Blue;3478.0;0.0;M
Client desabonne;Client desabonne;31;Post-Graduate;$40K - $60K;Blue;13734.0;0.0;M
Client desabonne;Client desabonne;37;Graduate;$60K - $80K;Blue;3034.0;0.7140000000000001;M
Client desabonne;Client desabonne;39;Graduate;Less than $40K;Blue;2973.0;0.794;M
Client desabonne;Client desabonne;38;Graduate;$80K - $120K;Blue;24296.0;0.0;M
Client desabonne;Client desabonne;35;Graduate;$40K - $60K;Blue;8969.0;0.13699999999999998;M
Client desabonne;Client desabonne;30;Graduate;Less than $40K;Blue;2550.0;0.636;M
Client desabonne;Client abonne;48;Post-Graduate;Less than $40K;Silver;10357.0;0.0;F
Client desabonne;Client desabonne;37;High School;Less than $40K;Blue;3586.0;0.39399999999999996;F
Client desabonne;Client desabonne;39;College;$40K - $60K;Blue;1640.0;0.718;M
Client desabonne;Client desabonne;65;Graduate;Less than $40K;Blue;3422.0;0.0;M
Client abonne;Client abonne;38;Uneducated;$80K - $120K;Blue;32938.0;0.063;M
Client desabonne;Client desabonne;38;Graduate;$60K - $80K;Blue;2507.0;0.616;M
Client abonne;Client abonne;65;Graduate;Less than $40K;Blue;6184.0;0.0;F
Client desabonne;Client desabonne;35;Graduate;$40K - $60K;Silver;16659.0;0.0;M
Client desabonne;Client desabonne;58;Graduate;Less than $40K;Blue;2203.0;0.633;F
Client desabonne;Client desabonne;53;Graduate;$80K - $120K;Blue;3074.0;0.777;M
Client desabonne;Client desabonne;38;Post-Graduate;$60K - $80K;Blue;2584.0;0.0;M
Client desabonne;Client desabonne;34;Graduate;$120K +;Blue;14938.0;0.095;M
Client abonne;Client abonne;39;High School;$60K - $80K;Blue;1818.0;0.0;M
Client desabonne;Client desabonne;37;Graduate;$80K - $120K;Blue;14926.0;0.0;M
Client desabonne;Client desabonne;51;High School;Less than $40K;Blue;2827.0;0.46299999999999997;F
Client desabonne;Client desabonne;53;Uneducated;Less than $40K;Blue;2773.0;0.5429999999999999;F
Client desabonne;Client desabonne;53;Graduate;$80K - $120K;Blue;16033.0;0.035;M
Client desabonne;Client desabonne;65;Graduate;Less than $40K;Blue;3213.0;0.7829999999999999;M
